********************************************************************************
product = Open Liberty 20.0.0.11 (wlp-1.0.46.cl201120201014-1215)
wlp.install.dir = C:/Users/Józek/IdeaProjects/film-database/target/liberty/wlp/
java.home = C:\Program Files\Java\jdk-11.0.8
java.version = 11.0.8
java.runtime = Java(TM) SE Runtime Environment (11.0.8+10-LTS)
os = Windows 10 (10.0; amd64) (en_GB)
process = 10784@LAPTOP-STG78NFK
********************************************************************************
[25/10/2020, 19:39:03:363 CET] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_JSP_AND_FACES_EL' found, using default value 'true'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_MANAGED_BEANS' found, using default value 'true'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.GAE_JSF_JAR_FILES' found.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.GAE_JSF_ANNOTATIONS_JAR_FILES' found.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_VIEW_NOT_FOUND' found, using default value 'false'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EARLY_FLUSH_ENABLED' found, using default value 'false'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_FACELETS_COMPATIBILITY' found, using default value 'false'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_FORM_VIEW_STATE_AT_BEGIN' found, using default value 'false'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FLASH_SCOPE_DISABLED' found, using default value 'false'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_VIEWS_IN_SESSION' found, using default value '20'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_SEQUENTIAL_VIEWS_IN_SESSION' found, using default value '4'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_FLASH_TOKENS_IN_SESSION' found.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_FLOW_CLIENT_WINDOW_IDS_IN_SESSION' found.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_EL_3_IMPORT_HANDLER' found, using default value 'false'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_ORIGIN_HEADER_APP_PATH' found, using default value 'false'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALWAYS_FORCE_SESSION_CREATION' found, using default value 'true'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_MAX_TIME_EXPIRES' found, using default value '604800000'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_HANDLER_CACHE_SIZE' found, using default value '500'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_HANDLER_CACHE_ENABLED' found, using default value 'true'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_ENCRYPTION' found, using default value 'true'.
[25/10/2020, 19:44:35:873 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SECRET' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM' found, using default value 'DES'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SECRET.CACHE' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM.IV' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM.PARAMETERS' found, using default value 'ECB/PKCS5Padding'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERIAL_FACTORY' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPRESS_STATE_IN_CLIENT' found, using default value 'false'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_ALGORITHM' found, using default value 'HmacSHA1'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET.CACHE' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LAZY_LOAD_CONFIG_OBJECTS' found, using default value 'true'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_ALLOW_SLASH_LIBRARY_NAME' found, using default value 'false'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_BUFFER_SIZE' found, using default value '2048'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN' found, using default value 'none'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_LENGTH' found, using default value '16'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_CLASS' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CLIENT_VIEW_STATE_TIMEOUT' found, using default value '0'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERIALIZE_STATE_IN_SESSION' found, using default value 'false'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPRESS_STATE_IN_SESSION' found, using default value 'true'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_FLASH_SCOPE_PURGE_VIEWS_IN_SESSION' found, using default value 'false'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN' found, using default value 'random'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_LENGTH' found, using default value '8'.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_CLASS' found.
[25/10/2020, 19:44:35:874 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.LIBRARIES' found.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VALIDATE' found, using default value 'false'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.annotation.USE_CDI_FOR_ANNOTATION_SCANNING' found.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.annotation.SCAN_PACKAGES' found.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.config.annotation.LifecycleProvider' found.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.WEBSOCKET_ENDPOINT_PORT' found.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_SKIP_JAR_FACES_CONFIG_SCAN' found, using default value 'false'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_COMPARATOR' found.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_PREDICATE' found.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_WINDOW_MODE' found, using default value 'url'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WEBSOCKET_MAX_IDLE_TIMEOUT' found, using default value '300000'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_WEBSOCKET_SESSION_TOKEN' found, using default value 'none'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-error.xml'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-debug.xml'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_HANDLING' found, using default value 'false, on Development Project stage: true'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOCOMPLETE_OFF_VIEW_STATE' found, using default value 'true'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_MULTIPLE_JS_FILES_FOR_JSF_UNCOMPRESSED_JS' found, using default value 'false'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSF_JS_MODE' found, using default value 'normal'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.TEMPORAL_RESOURCEHANDLER_CACHE_ENABLED' found, using default value 'false'.
[25/10/2020, 19:44:35:875 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERVICE_PROVIDER_FINDER' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.spi.InjectionProvider' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found, using default value 'false'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECK_ID_PRODUCTION_MODE' found, using default value 'auto'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.BUFFER_SIZE' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.REFRESH_PERIOD' found, using default value '-1'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_RESOURCE_RESOLVER' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.RESOURCE_RESOLVER' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MARK_INITIAL_STATE_WHEN_APPLY_BUILD_VIEW' found, using default value 'false'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.DECORATORS' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_TAG_EXCEPTIONS_AS_CONTEXT_AWARE' found, using default value 'true'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_EL_EXPRESSIONS' found, using default value 'noCache'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_POOL_SIZE' found, using default value '5'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_DYNAMIC_PARTIAL_LIMIT' found, using default value '2'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_ENTRY_MODE' found, using default value 'soft'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_DEFERRED_NAVIGATION' found, using default value 'false'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.validator.BEAN_BEFORE_JSF_VALIDATION' found, using default value 'false'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSP_SUFFIX' found, using default value '.jsp'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EXPRESSION_FACTORY' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_ALWAYS_STANDALONE' found, using default value 'false'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS' found, using default value 'auto'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOMATIC_EXTENSIONLESS_MAPPING' found, using default value 'false'.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INITIALIZER' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INIT_PLUGINS' found.
[25/10/2020, 19:44:35:876 CET] 0000002d org.apache.myfaces.webapp.AbstractFacesInitializer           W 

*******************************************************************
*** WARNING: Apache MyFaces-2 is running in DEVELOPMENT mode.   ***
***                                         ^^^^^^^^^^^         ***
*** Do NOT deploy to your live server(s) without changing this. ***
*** See Application#getProjectStage() for more information.     ***
*******************************************************************

[25/10/2020, 19:44:35:877 CET] 0000002d org.apache.myfaces.webapp.StartupServletContextListener      I MyFaces Core has started, it took [124] ms.
[25/10/2020, 19:44:35:931 CET] 0000002d com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0003I: The application film-database-1.0-SNAPSHOT updated in 1.043 seconds.
[25/10/2020, 19:46:08:160 CET] 00000026 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [film-database-1.0-SNAPSHOT] [/order-out] [facesServlet]: Initialization successful.
[25/10/2020, 19:46:08:270 CET] 00000026 com.ibm.ws.webcontainer.webapp                               I SRVE0292I: Servlet Message - [film-database-1.0-SNAPSHOT]:.No state saving method defined, assuming default server state saving
[25/10/2020, 20:01:08:706 CET] 0000005a com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [film-database-1.0-SNAPSHOT] [/order-out] [kaom.film.servlet.FilmServlet]: Initialization successful.
[25/10/2020, 20:01:12:091 CET] 00000026 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [film-database-1.0-SNAPSHOT] [/order-out] [kaom.filmDistributor.servlet.FilmDistributorServlet]: Initialization successful.
[25/10/2020, 20:10:00:514 CET] 0000006a com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://localhost:9080/order-out/
[25/10/2020, 20:10:00:517 CET] 0000006a com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [film-database-1.0-SNAPSHOT] [/order-out] [kaom.film.servlet.FilmServlet]: Destroy successful.
[25/10/2020, 20:10:00:517 CET] 0000006a com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [film-database-1.0-SNAPSHOT] [/order-out] [kaom.filmDistributor.servlet.FilmDistributorServlet]: Destroy successful.
[25/10/2020, 20:10:00:518 CET] 0000006a com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [film-database-1.0-SNAPSHOT] [/order-out] [facesServlet]: Destroy successful.
[25/10/2020, 20:10:00:541 CET] 0000006a com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application film-database-1.0-SNAPSHOT has stopped successfully.
[25/10/2020, 20:10:00:553 CET] 0000006a com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application film-database-1.0-SNAPSHOT.
[25/10/2020, 20:10:00:553 CET] 0000006a bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0134I: The film-database-1.0-SNAPSHOT application is using the loose application definition at the C:\Users\Józek\IdeaProjects\film-database\target\liberty\wlp\usr\servers\defaultServer\dropins\film-database-1.0-SNAPSHOT.war.xml location.
[25/10/2020, 20:10:00:561 CET] 00000064 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at C:\Users\Józek\IdeaProjects\film-database\target\liberty\wlp\usr\servers\defaultServer\logs\state\plugin-cfg.xml.
[25/10/2020, 20:10:01:472 CET] 0000006a org.jboss.weld.Event                                         I WELD-000411: Observer method [BackedAnnotatedMethod] org.apache.myfaces.cdi.JsfArtifactProducerExtension.processAnnotatedType(@Observes ProcessAnnotatedType<T>, BeanManager) receives events for all annotated types. Consider restricting events using @WithAnnotations or a generic type with bounds.
[25/10/2020, 20:10:01:474 CET] 0000006a org.jboss.weld.Event                                         I WELD-000411: Observer method [BackedAnnotatedMethod] org.apache.myfaces.config.annotation.CdiAnnotationProviderExtension.processAnnotatedType(@Observes ProcessAnnotatedType<T>) receives events for all annotated types. Consider restricting events using @WithAnnotations or a generic type with bounds.
[25/10/2020, 20:10:01:590 CET] 0000006a com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: film-database-1.0-SNAPSHOT.
[25/10/2020, 20:10:01:590 CET] 0000006a com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module film-database-1.0-SNAPSHOT has been bound to default_host.
[25/10/2020, 20:10:01:590 CET] 0000006a com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://localhost:9080/order-out/
[25/10/2020, 20:10:01:592 CET] 00000073 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/order-out
[25/10/2020, 20:10:01:592 CET] 00000073 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[25/10/2020, 20:10:01:637 CET] 0000006a com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at C:\Users\Józek\IdeaProjects\film-database\target\liberty\wlp\usr\servers\defaultServer\logs\state\plugin-cfg.xml.
[25/10/2020, 20:10:01:719 CET] 00000073 org.apache.myfaces.ee.MyFacesContainerInitializer            I Using org.apache.myfaces.ee.MyFacesContainerInitializer
[25/10/2020, 20:10:01:734 CET] 00000073 org.apache.myfaces.config.DefaultFacesConfigurationProvider  I Reading standard config META-INF/standard-faces-config.xml
[25/10/2020, 20:10:01:817 CET] 00000073 org.apache.myfaces.config.DefaultFacesConfigurationProvider  I Found javax.faces.application.ApplicationFactory factory implementation: com.ibm.ws.jsf.config.WASApplicationFactoryImpl
[25/10/2020, 20:10:01:861 CET] 00000073 org.apache.myfaces.spi.impl.DefaultInjectionProviderFactory  I Using InjectionProvider com.ibm.ws.jsf.spi.impl.WASCDIAnnotationDelegateInjectionProvider
[25/10/2020, 20:10:01:928 CET] 00000073 org.apache.myfaces.config.FacesConfigurator                  I Serialization provider : class org.apache.myfaces.shared_impl.util.serial.DefaultSerialFactory
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.AbstractFacesInitializer           I ServletContext initialized.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I Tomahawk jar not available. Autoscrolling, DetectJavascript, AddResourceClass and CheckExtensionsFilter are disabled now.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I Scanning for context init parameters not defined. It is not necessary to define them all into your web.xml, they are just provided here for informative purposes. To disable this messages set org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS config param to 'false'
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.RESOURCE_EXCLUDES' found, using default value '.class .jsp .jspx .properties .xhtml .groovy'.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.STATE_SAVING_METHOD' found, using default value 'server'.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FULL_STATE_SAVING_VIEW_IDS' found.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.PARTIAL_STATE_SAVING' found, using default value 'true (false with 1.2 webapps)'.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.SERIALIZE_SERVER_STATE' found, using default value 'false'.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DEFAULT_SUFFIX' found, using default value '.xhtml .view.xml .jsp'.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_SUFFIX' found, using default value '.xhtml'.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_VIEW_MAPPINGS' found.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_BUFFER_SIZE' found, using default value '1024'.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_DECORATORS' found.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_LIBRARIES' found.
[25/10/2020, 20:10:01:935 CET] 00000073 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_REFRESH_PERIOD' found, using default value '-1'.
